,Text
35,wenn jemand beschäftigt ist können sie sich immer entschuldigen um sie zu stören und dann können sie weitermachen und fragen
36,ich kann mich nicht über den nächsten satz beschweren
37,oh es ist so schön dich zu sehen es ist schon sehr lange her
38,narcisa änderte ihre art und weise sie kämpfte zuerst aber langsam und geduldig wurde sie eines tages viel netter mellie und terry kamen marian wieder entgegen oh hallo ihr zwei also sag uns marian
39,ich sehe meinen freund
40,du hast mich verkauft wenn du nicht an dem gespräch interessiert bist
41,ich stimme dir zu  zu
42,wie wäre es mit etwas eis
43,ich bin mir nicht sicher ob ich damit einverstanden bin
44,sie können es tun wenn es jemandem wirklich gut geht
45,nicht viel
46,sie können es in ihrem täglichen leben verwenden wenn sie sich eines tages sehr müde fühlen können sie es ihrer mutter oder sie können es sagen
47,woher hast du die nachrichten wie geht es dir
48,prost ich weiß es wirklich zu schätzen
49,denken sie nur an diese arme narzissenmutter die so besorgt um ihre tochter war und wie
50,sie wird dir alles besorgen was du willst
51,bitte
52,sie rocken wenn jemand nicht wirklich gut arbeitet und sie möchten dass er härter arbeitet
53,warum sollte ich das tun
54,sie können es tun sie können das toefl passieren
55,als es aufhörte kam ein gutaussehender mann heraus und sah narcisa an
56,stört es dich wenn ich hier rein springe
57,erwähne es nicht
58,stumpf stumpf ist eine beleidigung die sie verwenden würden wenn sie versuchen jemanden dumm oder unintelligen anzurufen oder düster jetzt haben sie das wort stumpf in der geometrie stumpfen winkels und spitzen winkels gehört so dass ein stumpfer winkel ein winkel ist der größer als  grad aber kleiner als  grad ist
59,jetzt sofort
60,das ist also eine großartige möglichkeit zu üben wo wir wieder waren wenn sie mitten in einem gespräch sind
61,und du bist wie was hier drin los ist wie was machst du hier
62,warte eine sekunde
63,da ihre schönheit weit und breit bekannt war aber sie alle sehr grob zurückwies warum hast du diese männer gestern weggeschickt
64,zustimmen und nicht zustimmen
65,die situation ist dass sie etwas nicht bekommen haben und dann einen zusätzlichen effekt bekommen und sie bekommen es
66,und in diesem video werde ich dir  kluge worte für den täglichen gebrauch und am ende dieses videos geben
67,sie fragen was haben sie so gemacht was war in ihrem leben los
68,habe ich dich richtig verstanden
69,ich akzeptiere es
70,eine andere möglichkeit zu fragen ob sie einen teil einer phrase nicht verstanden haben können sie sagen dass ich das letzte wort nicht verstanden habe
71,leider muss ich nein sagen
72,ich kann sagen pass auf dich auf was bedeutet auf dich aufzupassen
73,sie können nicht mit ihm gehen
74,warte einen moment
75,gern geschehen
76,es spielt keine rolle keine sorge wenn sie ihren kaffee über mich fallen lassen
77,für mich ist dies das beste restaurant der stadt
78,hast du pläne für morgen
79,narcisa würdest du mir helfen diese samen zu pflanzen
80,vielen dank für ihre mühen
81,ich habe keine meinung zu diesem thema
82,vielen dank dafür dass das sehr nett von dir ist
83,nummer drei ist höflich höflich höflich bedeutet raffiniert zu sein höflich und cool zu sein
84,ich habe einen anderen satz ausgeflippt den muttersprachler verwenden der gut für sie ist
85,sie können das gmat passieren
86,alles ist wirklich cool
87,ich habe eine nahezu perfekte punktzahl erhalten
88,entschuldigung das habe ich nicht verstanden
89,ich bin morgen ziemlich beschäftigt
90,gehen sie geradeaus
91,denken sie daran wenn sie das nächste mal auf einer party sind und sie diese person sehen die so ist
92,sie werden es bekommen
93,ich fürchte ich bin anderer meinung
94,lass mich fertig machen
95,ich war sehr gut
96,nein das glaube ich nicht
97,ich würde gerne etwas tun aber ich kann nicht
98,wie ist es mit ihnen
99,es spielt keine rolle ob sie jemandem glück wünschen möchten
100,sie können ihm sagen dass er die gute arbeit fortsetzt
101,schlägt mich meinungen
102,ich ich gehe sowieso zur wäsche
103,das achte wort nummer acht ist rendezvous rendezvous rendezvous
104,waren magische wesen etwas von dem narcisses mutter nichts über terry melli wusste
105,tausend dank
106,ich bin schrecklich der engel des glücks
107,grundlegende grüße wie geht es dir
108,ich fürchte ich habe keine ahnung
109,du bist so viel besser als das problem über das du weinst  es ist deine tränen nicht wert
110,ihre freunde das ist dieser großartige kanal für studenten und einige andere wörter die sie anstelle von großartig verwenden können sind unglaublich fantastisch oder außergewöhnlich gut
111,ich habe nicht zugehört weil du vielleicht beschäftigt warst
112,sie sah beim nächsten mal völlig verblüfft aus wenn sie bei fragen zum beispiel bei einer prüfung verwirrt sind dann sie
113,sie können einfach keine sorgen sagen
114,s ein anderes wort das sie anstelle von fantastisch erstaunlich verwenden können zum beispiel heute habe ich eine erstaunliche punktzahl auf meinem test was bedeutet dass ich eine sehr hohe punktzahl oder habe
115,kannst du das wiederholen
116,was hast du gemacht um sie zu erziehen wenn alles läuft
117,ich bin das ganze wochenende frei lass uns etwas tun
118,im energiebeispiel macht mich ein schweres mittagessen sehr nachmittags träge hat wurzeln aus dem wort was bedeutet dass eine langsame person und eine schnecke ein tier ist das sich wirklich sehr langsam bewegt wie ein schneckenbeispiel
119,ich dachte ich würde dich nie wieder sehen
120,der wagen rumpelte gewaltig herum und narzissa
121,nein mir geht es gut danke
122,ich könnte nicht mehr zustimmen
123,nehmen wir jetzt an dass ihr freund oder ihre freundin in ihrer täglichen situation wütend auf sie ist und sie nicht wissen warum sie das können
124,wie gehts
125,woher weißt du das
126,auf grausame weise wird manchmal in gefängnissen grausam auch im täglichen leben verwendet um über ein häufiges fehlverhalten zu sprechen und sie möchten es übertreiben
127,ich habe mein telefon verloren und bin in einer verlegenheit oder unser bus ist heute morgen kaputt gegangen und ich bin in einer verlegenheit
128,geld aber sie würden diesen bankkredit nicht erhalten wenn sie der bank nicht beweisen dass sie genug geld haben damit sie sich das nächste mal in einer schwierigen situation befinden
129,stört es sie wenn ich ihr handy benutze
130,hey beruhige dich zusammen noch ein satz das
131,ich persönlich liebe den satz den du rockst was bedeutet dass du unglaublich bist
132,ich habe sie verwirrt also lassen sie mich ihnen einige beispiele geben
133,was dein fehler war lass uns dir von diesem tag an etwas schönes geben
134,ach du lieber gott
135,ich fürchte ich tue es
136,andere wörter die sie anstelle von catch verwenden können sind paradoxe oder dilemmasmartwörter
137,vielen dank im voraus wenn jemand einen fehler gemacht hat und er ist wirklich verärgert darüber
138,das wäre toll da drüben ist irgendwo ein roter knopf
139,brot aus gold
140,in frankreich wurde früheres rendezvous von der armee verwendet um einen treffpunkt für die truppen anzugeben
141,und du weißt das beste daran war als ich in meinem hochzeitskleid war das natürlich auch aus gold war
142,lass mich einen moment nachdenken
143,ich weiß nicht an welchem tag sie dieses video sehen aber wenn es freitag ist zum beispiel am wochenende
144,wenn du jemandem danken willst kannst du sagen dass es sehr nett von dir ist
145,nein ich will dich nicht heiraten
146,sätze in englisch
147,was ist los wenn du etwas nicht gefangen hast oder die person die du immer fragen kannst nicht verstanden hast
148,aber war mit gebrochenem herzen für alles was dort ungenießbar war
149,und ein spitzer winkel ist dieser scharfe winkel von weniger als  grad so spitz wie ein wort verwendet wird um scharf und daher auch geistig scharf und stumpf zu bezeichnen bedeutet stumpf und daher auch ein wenig langsam im kopf so dass beispielsätze mit stumpf sind der mann war so stumpf dass er sein passwort an einen falschen anrufer oder das stumpfe kind weitergab
150,es ist sehr nett von dir wenn jemand
151,du hast absolut recht
152,marian erzählte mellie und terry alles über narcisa und wie sie sich sorgen um sie machte die sie essen möchte brot aus gold was mache ich mit ihr gut vielleicht wenn ihr traum wahr wird
153,habe ich dich richtig verstanden
154,kann ich dich dort für einen moment aufhalten
155,sie können sagen sie sollten eine extrameile gehen was bedeutet dass sie wie härter arbeiten sie eine extrameile gehen sollten
156,ich bin aufgewacht sie hat alle gelächelt und hier gekichert schatz sag mir wovon hast du geträumt
157,der name und die schönheit ihrer tochter sind auf der ganzen welt bekannt
158,mach dir keine sorgen
159,ich habe so viel über dich gehört ich hole dir etwas zu essen oh danke sie gingen ins esszimmer und dort auf dem tisch war das erstaunlichste essen das narcisa jemals erstaunlich gesehen hatte weil es die marmeladen sind die gemacht wurden
160,es war eine sehr egoistische traummutter du weißt nicht was du sagst
161,du bist mitten in etwas und jemand bittet dich etwas zu tun was du sagst
162,er war mit edelsteinen und diamanten besetzt und sah äußerst atemberaubend aus
163,ich bin in einem chaos oder ich bin in einem punkt der mühe oder nur ich bin in einem punkt smart word nummer  ist flummox flummox bedeutet jemanden zu verwirren
164,ich weiß ich verstehe was passiert ist dass nur ein paar worte unser gehirn umkreisen und wir diese gesamte unterhaltung mit einfach unglaublich cool oder episch führen müssen
165,und höre die aussprache ein oder zweimal
166,ich wusste dass ich so viele reichtümer verdiene
167,wir ich habe eine ganze menge dieser klugen wörter gelernt und wir neigen dazu zwei drei vier davon in einen satz zu packen der nicht natürlich klingt
168,das ist gut
169,von einem riesigen und prächtigen goldenen schloss war narcisa erstaunt über die schönheit die sie sah
170,du weißt es
171,ich gehe besser einen anderen weg um mich zu verabschieden
172,es tut mir leid
173,ist eine sehr französische art zu sagen treffen oder datum zum beispiel ich habe ein rendezvous mit meinen freunden beim mittagessen am samstag oder ich plane ein rendezvous mit meinen freunden im einkaufszentrum für filme rendezvous kann sowohl als substantiv als auch als verb verwendet werden beispielsweise
174,der goldene wagen kam auf sie zugeritten
175,bist du nächsten samstag frei
176,also triffst du jemanden und hast zeit wie es läuft
177,pläne schmieden
178,ich fürchte ich kann nicht
179,ich bin am verhungern
180,ich würde das nicht in ordnung kaufen
181,ich bin so froh dass es jungs waren
182,ich glaube ehrlich gesagt nicht dass es funktionieren wird
183,so sehr dass sie vergessen was jetzt verwirrt zu tun ist ist dies meistens ein überstrapaziertes wort
184,sätze wenn sie eine weile englisch gelernt haben und das lernen wieder aufnehmen möchten
185,wenn sie zum beispiel das nächste mal mathehausaufgaben von der schule bekommen und wenn sie ihr mathebuch in der schule gelassen haben können sie ihren freunden sagen dass sie sich in einer echten verlegenheit befinden mit etwas reparieren
186,in diesem video werde ich ihnen  allgemeine und sehr nützliche sätze geben die sie im gespräch verwenden können
187,kannst du mich bedecken wie kannst du anstelle von mir arbeiten während ich
188,und damit stieg sie in seinen wagen und ohne sich von ihrer mutter zu verabschieden ritt sie mit dem engel davon als sie unterwegs waren
189,ich will das nicht aber das essen ist wirklich gut
190,es war einmal das goldene brot in einem winzigen dorf in dem eine frau namens marion lebte
191,menschen danken
192,aber nein in einem fix bedeutet in einer schwierigen situation zu sein
193,ich werde dir die  besten englischen sätze geben die du in deinem alltag verwenden kannst
194,ich bin in einer minute bei dir
195,ich habe heute abend ein rendezvous mit meinen freunden oder ich werde mich morgen mit meinen freunden treffen
196,viele freier kamen um in der ehe um narzissenhand zu bitten
197,das wäre toll danke
198,kann das immer sagen weil ich es nicht hatte ich habe mich sehr gut auf die prüfung vorbereitet
199,hallo und herzlich willkommen
200,angst nahm das weinen und unglück
201,ich möchte sie daran erinnern dass ich in diesem fall einen link zu einem video setze wenn sie nach intelligenten wörtern suchen die sie für ein telefonat verwenden können
202,sehr höflich so kluges wort nummer vier ist grausam grausam das wort grausam bedeutet etwas wirklich schlimmes schrecklich schrecklich grausam entsetzlich beleidigend grausam hat eine lateinische wurzel namens oder gefangene werden behandelt
203,mein freund bittet mich immer um hilfe wenn er in einer verlegenheit ist und wenn es gut läuft vergisst er es
204,sie könnten träge sein oder meine füße ziehen also waren das die  klugen wörter und früher
205,ach du lieber gott
206,nein du hast einen tollen job gemacht
207,wenn jemand einen job in seinen träumen von dem bekommen hat was sie als glückspilz bezeichnen können oder wenn jemand in die universität seiner träume gekommen ist als glückspilz dann ist dies eine möglichkeit der person zu gratulieren die glück hat oder einfach nur zu betonen dass sie glück hat glück zu haben eine andere art zu sagen dass du wirklich wütend bist heißt ich bin ausgeflippt als wäre ich so wütend dass ich ausgeflippt bin
208,drei wenn sie fragen möchten was sie getan haben
209,entschuldige mich das tut mir wirklich leid
210,oh das ist fast verrückt
211,wenn dich etwas überrascht kannst du auch sagen dass du mich veräppeln musst wie oh mein gott
212,möchten sie dass ich sie nach hause fahre
213,mit ihrer einzigen tochter war narcisa marion äußerst bescheiden und süß
214,wir sind alle auf der suche nach schnellen wegen um fließender englisch zu sprechen
215,sumpf ist ein stück feuchtgebiet und wenn jemand an der falschen stelle auf einen sumpf tritt kann er leicht ertrinken und die verbform sumpf bedeutet zu sinken
216,ich habe ihnen gesagt dass sie es schaffen werden wenn jemand sie fragt ob sie müde sind und sie sagen möchten dass sie überhaupt nicht müde sind kann nicht ein bisschen nah sagen
217,hilf mir das brot zu backen huh auf keinen fall mama die mehlmädchen all meine hellen und funkelnden augen
218,also wenn sie gerade dabei sind ihre reise anzutreten
219,machen sie weiter so wie sie sind und machen sie die gute arbeit weiter
220,sie hielt sich für zu groß um irgendeine arbeit zu verrichten
221,und ich mache immer das man sagen kann daumen drücken und man drückt die finger so
222,daumen drücken
223,natürlich starrten alle nur mich an
224,wenn sie das nächste mal von einer schrecklichen tat in den nachrichten hören denken sie daran
225,ich habe es vermasselt ich habe es vermasselt wenn du willst dass jemand anstelle von mir arbeitet kannst du sagen
226,ich gebe ihnen diesen geheimen tipp um sehr fließend zu klingen
227,catch wurde von joseph heller in seinem berühmten gleichnamigen buch catch geprägt als er einige widersprüchliche regeln beschrieb die für soldaten während des zweiten weltkriegs galten
228,was denkst du darüber
229,was habe ich den ganzen schmutz an meinen schönen fingern
230,entschuldigung ich habe nicht zugehört
231,sie waren mellie und terry
232,deine freunde ich fühle mich sehr träge
233,wie gehts
234,mach es ein paar dankeschöns im voraus
235,was will ich mehr
236,es tut mir leid sie zu stören
237,es ist kalt
238,sicher kein problem
239,hat sie ich denke sie würde jetzt kein goldbrot mehr wollen oder
240,wie stehen sie dazu
241,kannst du mich abdecken es ist zeit zu gehen und leute ich sollte besser gehen was bedeutet dass ich schon gehen sollte
242,narcis zu hause in der kutsche begann sie tief über die entscheidungen nachzudenken die sie getroffen hatte als sie zu hause ankam
243,ich bin bei dir
244,komm schon
245,wie s narzissmus jetzt erzählt marian beiden alles was passiert war und sie hat sich seit dieser zeit so sehr verändert
246,sie war völlig überrascht wie gutaussehend er war mein traum wird tatsächlich wahr ähm
247,vorschläge
248,genehmigung
249,als er nieste oh oh und die letzte station nein ich will nicht mehr hören alles was ich sehen konnte war dass diese männer wirklich nett waren meine liebe du musst diese schönheit kennen
250,ich werde in ordnung sein
251,kannst du etwas langsamer sprechen
252,nein trotzdem danke und ein anderer satz den ich manchmal in meiner email verwende wenn ich nicht nach einer person gefragt habe
253,ein anderer satz ist umgangssprachlich und das ist es was amerikaner tun sagen
254,also werden wir heute  neue intelligente wörter lernen deren bedeutung wurzelwörter und beispielsätze sind
255,unten im beschreibungsfeld dafür und jetzt ist der geheime tipp der geheime tipp fließend zu klingen nicht mehr als ein kluges wort oder einen satz zu verwenden den ich manchmal kenne
256,jetzt verwenden wir hier oft das wort fantastisch
257,vergiss nicht zu sagen hey wer dieser höfliche typ da draußen in der ecke ist der dieses wort benutzt wird deinen wortschatz sofort verbessern
258,und du bist wie oh das erklärt es das erklärt es
259,die drei waren seit ewigkeiten freunde aber terry und ellie hatten beide ein geheimnis
260,ich bin gleich bei dir
261,ich weiß dass es mir so leid tut wie ich mich verhalten habe mama
262,gehen sie zu google und geben sie das wort ein
263,lass mich sehen
264,höre also wirklich auf die intonation
265,hier erfahren sie wie sie dieses wort verwenden können
266,es lohnt sich nicht
267,um das wort catch zu verwenden
268,jetzt später winkten mellie und terry ihrem alten freund zum abschied und gingen weg und lächelten sich in dieser nacht heimlich an mutter und tochter
269,sie rannte um ihre mutter zu umarmen die traurig im haus saß noch die schwester meiner süßen tochter
270,ich bin nicht interessiert
271,bevor wir mit den ausgewogenen fünf wörtern in diesem video fortfahren denken sie daran einen kommentar unter dieses video zu setzen
272,bitte akzeptiere meine entschuldigung
273,oder das geschäft war in diesem quartal schleppend
274,wenn sie jemanden bitten nicht verärgert zu sein nicht zu weinen können sie sagen nehmen sie es sich nicht zu herzen
275,ihr zwei seid so nett
276,kann dir da nicht helfen sorry
277,gut erzogen und kultiviert und raffiniert
278,ist nicht alles mutter die du erkennen musst dass ich jemanden wie einen prinzen oder einen ritter verdiene
279,narcisa an diesem traum ist nichts erstaunliches
280,ein anderer satz den amerikaner verwenden ist oh schlecht der es erklärt und
281,eine frage vermeiden
282,ich habe keinen anderen satz gehört den ich die ganze zeit benutze
283,pass auf dich auf
284,und sie sind so als ob ich das gleiche kaufen möchte und ich sage ihnen dass du es verkauft hast dass du mich verkauft hast
285,es tut mir leid
286,bei der suche ganz oben sehen sie ein kleines sprechersymbol das auf diesen sprecher klickt
287,du rockst du rockst
288,in einem englischsprachigen land können sie dies vollständig nutzen
289,du kannst sagen es ist mir egal das ist so langweilig
290,satz nummer zwei wenn sie jemanden eine weile nicht gesehen haben sagen sie ihm dass sie diese person lange zeit nicht gesehen haben
291,lassen sie uns also in hoffentlich  minuten  sätze auf englisch schreiben
292,das ist sehr nett von dir
293,rubinmarmelade darauf und nahm einen großen bissen das ist so heiß dass ich nicht so gut essen kann es ist brot aus gold und das feinste auch aber wenn du es nicht essen kannst sollte ich dir silberbrot silber holen huh warum nicht du isst
294,jemand sagt ihnen etwas und sie haben es im gespräch nicht wirklich erwähnt als würden sie irgendwie vermuten dass sie einen neuen job haben und sie fragen ihn
295,zögernd
296,würdest du zufällig wissen wo sich die bibliothek befindet
297,lange nicht gesehen
298,wie ist es dir gegangen
299,ich wäre besser gewesen wenn nur was wäre wenn nur meine tochter narcisa etwas verständnisvoller wäre
300,jetzt ist das wort rendezvous auch jetzt noch etwas aufregendes und geheimnisvolles sodass sie rendezvous für jedes treffen verwenden können
301,wenn du willst dass jemand nur so klingt als würde er weinen und sich über etwas beschweren das nicht passiert kannst du sagen komm ich kann es tun ich
302,ich liebe dich du hast mich verkauft weil manchmal leute ihre reise beschreiben oder jemanden den sie gekauft haben und sie beschreiben dass es so gut ist
303,dies ist ein kinderspiel was bedeutet dass es eine wirklich einfache entscheidung für sie ist wenn sie etwas falsch gemacht haben und sie zugeben dass sie sagen können ich habe es vermasselt ja leute
304,sie treffen den nagel auf den kopf
305,das übliche
306,hatte so kleine augen fast wie die eines vogels und der andere hatte eine riesige nase ich würde nicht in seiner nähe sein wollen
307,kannst du mir sagen was dieses wort bedeutet
308,sie war wie ein lebender
309,es ist mir egal ob dich jemand etwas fragt und das ist eine wirklich einfache entscheidung für dich so wie jemand dir sagt dass du meine  million dollar nimmst und du sagst das ist ein kinderspiel
310,man ist überflutet überflutet bedeutet ertrinken oder überfluten aber überflutet wird oft im zusammenhang mit arbeiten wie i verwendet
311,ich frage und dann sage ich am ende
312,ich möchte lieber dass du es nicht tust
313,angebote machen
314,er begegnete ihm auf seinen reisen oder in einem interview als sie gefragt wurde warum wir sie einstellen sollten
315,ich bin in ordnung aber danke für das angebot
316,okay wenn sie mehr lektionen über gebräuchliche sätze und phrasen wünschen lassen sie es mich im kommentarbereich unten wissen
317,sagen ich weiß nicht
318,er ist so ausgeglichen und höflich besonders vor den damen oder barack obama ist so höflich und poliert
319,ein weiteres beispiel für catch ist dass sie einen bankkredit benötigen weil sie nicht genug haben
320,nehmen wir an sie haben viele aufgaben und es steht ein test an und ihre freunde kommen zu ihnen und sagen hey warum hängst du nicht mit uns ab
321,würde es dir etwas ausmachen das zu wiederholen
322,was machst du heute nacht
323,all dies wird bald vorbei sein als er sagte dass der wagen durch ein anderes portal fuhr und die auffahrt erreichte
324,und dann mach weiter und erkläre wo du hingekommen bist
325,klar was hast du vor
326,narcisa war jedoch genau das gegenteil
327,das wort stupendous hat klassische lateinische wurzeln aus dem wort was bedeutet
328,jemanden bitten zu warten
